TransactionID,CustomerID,TransactionDate,Amount,Currency,PaymentMethod,Status
3379,48,30/07/2024,1320.9,EUR,Bank Transfer,Pending
3380,1929,21/06/2020,876.86,USD,Bank Transfer,Completed
3381,398,20/10/2020,2004.09,USD,Credit Card,Pending
3382,850,05/11/2022,4275.31,USD,Bank Transfer,Failed
3383,1373,11/05/2023,2553.14,EUR,Bank Transfer,Pending
3384,1550,25/12/2022,2828.04,GBP,Debit Card,Pending
3385,459,17/09/2021,2514.48,EUR,Bank Transfer,Pending
3386,1278,30/06/2025,3786.27,USD,Debit Card,Completed
3387,1551,21/04/2024,4384.85,GBP,Debit Card,Failed
3388,432,16/11/2022,1195.12,USD,Bank Transfer,Failed
3389,67,13/11/2025,1048.16,USD,Credit Card,Completed
3390,1671,06/08/2023,3214.69,USD,Debit Card,Completed
3391,39,02/03/2025,3962.49,EUR,Debit Card,Completed
3392,206,30/07/2022,482.2,USD,Credit Card,Pending
3393,484,28/02/2024,3395.51,GBP,Debit Card,Completed
3394,1098,07/01/2021,545.39,USD,Bank Transfer,Pending
3395,1832,14/04/2022,3253.58,GBP,Debit Card,Failed
3396,138,30/07/2022,4055.05,EUR,Credit Card,Completed
3397,353,22/09/2022,623.78,GBP,Bank Transfer,Completed
3398,678,18/12/2024,4761.75,EUR,Bank Transfer,Pending
3399,453,12/02/2023,4653.16,EUR,Debit Card,Pending
3400,1938,18/03/2024,4886.32,GBP,Bank Transfer,Failed
3401,998,10/04/2025,1618.6,GBP,Credit Card,Failed
3402,850,20/02/2025,749.73,EUR,Credit Card,Pending
3403,1459,04/06/2023,4602.76,EUR,Bank Transfer,Pending
3404,116,11/06/2024,3311.44,GBP,Debit Card,Failed
3405,1384,14/09/2023,3357.21,EUR,Credit Card,Pending
3406,182,22/02/2024,2933.26,GBP,Credit Card,Failed
3407,1297,16/02/2023,1736.47,EUR,Debit Card,Failed
3408,1560,15/02/2024,1448.13,USD,Debit Card,Failed
3409,1185,28/05/2020,2205.41,GBP,Credit Card,Failed
3410,565,23/09/2025,1368.78,GBP,Debit Card,Completed
3411,774,16/01/2025,689.61,GBP,Debit Card,Completed
3412,1399,19/04/2024,3084.31,EUR,Credit Card,Failed
3413,1939,03/09/2025,1702.78,EUR,Credit Card,Failed
3414,1809,10/08/2020,1754.2,GBP,Debit Card,Completed
3415,530,26/04/2023,149.76,EUR,Bank Transfer,Pending
3416,654,05/03/2023,2159.07,EUR,Bank Transfer,Pending
3417,591,19/03/2021,1449.97,EUR,Bank Transfer,Pending
3418,574,16/12/2025,2190.89,GBP,Debit Card,Failed
3419,810,04/07/2023,4771.01,EUR,Credit Card,Failed
3420,1590,09/04/2020,1341.22,USD,Bank Transfer,Pending
3421,263,29/05/2020,4978.07,USD,Debit Card,Completed
3422,813,15/09/2023,2367.81,GBP,Bank Transfer,Failed
3423,219,11/01/2025,3801.19,GBP,Debit Card,Failed
3424,886,09/08/2021,2272,GBP,Credit Card,Failed
3425,190,05/05/2022,2592.23,GBP,Debit Card,Failed
3426,830,18/10/2023,4945.43,GBP,Debit Card,Completed
3427,1717,14/08/2024,2320.24,USD,Bank Transfer,Pending
3428,1954,11/11/2022,1366.29,USD,Bank Transfer,Failed
3429,522,20/05/2024,572.2,GBP,Credit Card,Pending
3430,1659,27/11/2022,1741.62,GBP,Credit Card,Pending
3431,1854,10/07/2025,4261.92,USD,Bank Transfer,Completed
3432,645,28/01/2021,2263.65,GBP,Bank Transfer,Completed
3433,1594,22/10/2021,1049.38,EUR,Credit Card,Failed
3434,1155,09/03/2020,785.44,USD,Credit Card,Failed
3435,320,06/08/2021,651.37,GBP,Debit Card,Failed
3436,1184,04/08/2021,2150.6,EUR,Credit Card,Failed
3437,1557,03/12/2024,369.22,USD,Debit Card,Failed
3438,758,09/10/2020,1080.09,GBP,Credit Card,Failed
3439,1820,08/10/2024,2599.55,GBP,Credit Card,Failed
3440,1071,25/10/2023,3142.77,EUR,Bank Transfer,Failed
3441,131,17/07/2023,1159.72,GBP,Credit Card,Completed
3442,61,28/03/2024,1887.59,USD,Debit Card,Pending
3443,1782,20/12/2025,2235.76,USD,Debit Card,Completed
3444,1830,28/12/2023,1828.43,GBP,Credit Card,Completed
3445,1592,04/09/2023,201.02,GBP,Bank Transfer,Pending
3446,1584,18/04/2021,921.9,EUR,Debit Card,Failed
3447,1964,02/04/2025,2569.4,USD,Bank Transfer,Failed
3448,1153,22/06/2022,2770.46,USD,Credit Card,Completed
3449,85,13/03/2024,2595.17,EUR,Credit Card,Pending
3450,1461,26/12/2022,3572.04,GBP,Bank Transfer,Pending
3451,29,17/04/2024,4104.81,GBP,Debit Card,Completed
3452,1961,12/05/2020,2968.39,USD,Credit Card,Completed
3453,1530,07/10/2021,4706.59,USD,Debit Card,Completed
3454,1265,31/05/2024,1559.41,EUR,Debit Card,Completed
3455,1864,21/07/2022,1467.71,USD,Credit Card,Pending
3456,1242,29/07/2024,2515.32,GBP,Bank Transfer,Pending
3457,1773,16/06/2024,3294.82,USD,Debit Card,Failed
3458,757,09/01/2023,67.9,EUR,Credit Card,Pending
3459,493,10/10/2021,2908.79,USD,Credit Card,Completed
3460,992,23/08/2023,1166.81,GBP,Credit Card,Completed
3461,543,16/08/2025,2547.47,USD,Credit Card,Completed
3462,515,16/01/2025,4916.16,EUR,Bank Transfer,Pending
3463,73,10/01/2020,2217.14,USD,Credit Card,Failed
3464,562,01/05/2020,3413.98,GBP,Debit Card,Pending
3465,513,16/03/2021,1658.16,GBP,Debit Card,Failed
3466,591,30/09/2023,2336.24,EUR,Bank Transfer,Failed
3467,1985,22/04/2023,3924.95,GBP,Bank Transfer,Pending
3468,1407,01/09/2023,416.35,EUR,Credit Card,Pending
3469,721,25/04/2024,3076.6,EUR,Debit Card,Failed
3470,473,24/04/2020,561.02,EUR,Bank Transfer,Failed
3471,438,30/09/2023,2368.11,EUR,Debit Card,Pending
3472,828,25/04/2022,3097.64,EUR,Bank Transfer,Completed
3473,1981,01/04/2024,3812.61,GBP,Credit Card,Completed
3474,1316,14/03/2020,4680.19,EUR,Debit Card,Pending
3475,16,29/03/2024,3371.74,EUR,Debit Card,Pending
3476,1897,24/02/2023,2556.01,GBP,Credit Card,Completed
3477,129,25/05/2021,3085.54,GBP,Bank Transfer,Pending
3478,1907,19/08/2020,3881.23,GBP,Credit Card,Failed
3479,1219,05/03/2020,1067.06,EUR,Debit Card,Pending
3480,1301,21/07/2025,43.99,EUR,Debit Card,Pending
3481,801,21/05/2025,1616.73,EUR,Bank Transfer,Pending
3482,1718,23/05/2023,1500.84,GBP,Debit Card,Failed
3483,729,04/03/2024,1214.23,EUR,Debit Card,Completed
3484,1251,09/01/2021,3703.56,USD,Credit Card,Pending
3485,93,19/05/2024,201.75,EUR,Debit Card,Pending
3486,914,07/09/2023,3243.62,GBP,Credit Card,Pending
3487,1302,09/06/2024,842.27,EUR,Bank Transfer,Completed
3488,1417,04/04/2020,3537.15,USD,Bank Transfer,Pending
3489,1131,14/11/2023,1956.8,USD,Credit Card,Completed
3490,1697,19/10/2025,3009.35,USD,Bank Transfer,Pending
3491,587,29/09/2025,1083.85,EUR,Bank Transfer,Pending
3492,1443,20/04/2024,3230.32,GBP,Bank Transfer,Pending
3493,988,10/05/2023,3901.94,EUR,Credit Card,Pending
3494,158,08/04/2020,4440.07,USD,Debit Card,Failed
3495,202,25/09/2021,3125.54,GBP,Bank Transfer,Failed
3496,1120,15/01/2022,1053.08,USD,Bank Transfer,Pending
3497,1912,29/09/2020,2483.13,GBP,Credit Card,Failed
3498,1907,28/03/2021,4721.4,USD,Credit Card,Pending
3499,816,17/02/2021,1725.79,GBP,Debit Card,Pending
3500,379,13/06/2022,4945.95,EUR,Bank Transfer,Failed
3501,1947,12/01/2023,1643.11,USD,Credit Card,Pending
3502,1888,02/02/2025,3349.06,EUR,Credit Card,Pending
3503,1402,15/05/2020,4101.67,EUR,Debit Card,Failed
3504,519,25/04/2025,4286.72,USD,Debit Card,Pending
3505,126,27/10/2025,66.88,EUR,Credit Card,Completed
3506,1559,20/09/2024,2304.83,USD,Bank Transfer,Pending
3507,1943,22/03/2020,2161.36,GBP,Debit Card,Failed
3508,991,04/10/2020,2938.9,USD,Debit Card,Completed
3509,224,26/05/2024,3951.42,GBP,Bank Transfer,Pending
3510,606,28/08/2025,567.47,EUR,Bank Transfer,Pending
3511,1618,24/11/2024,977.18,GBP,Debit Card,Pending
3512,1367,14/11/2025,4928.24,USD,Credit Card,Completed
3513,1362,08/10/2023,1716.28,EUR,Bank Transfer,Pending
3514,348,01/01/2020,945.79,EUR,Credit Card,Failed
3515,1767,13/08/2020,3967.18,USD,Debit Card,Pending
3516,31,24/04/2022,3300.36,GBP,Credit Card,Pending
3517,837,19/05/2023,4727.11,EUR,Credit Card,Pending
3518,1279,13/05/2024,340,GBP,Bank Transfer,Failed
3519,1953,22/08/2024,604.85,USD,Credit Card,Failed
3520,357,26/08/2022,4581.17,GBP,Debit Card,Pending
3521,139,14/11/2025,1132.99,GBP,Credit Card,Failed
3522,1081,01/12/2022,4775.37,EUR,Bank Transfer,Failed
3523,543,22/11/2021,1970.92,GBP,Debit Card,Pending
3524,1958,07/03/2023,730.73,USD,Debit Card,Completed
3525,904,30/12/2021,3875.26,GBP,Credit Card,Completed
3526,617,07/02/2021,3167.37,USD,Bank Transfer,Pending
3527,1151,01/10/2024,2489.42,EUR,Bank Transfer,Pending
3528,226,14/01/2022,1411.36,EUR,Bank Transfer,Completed
3529,1243,11/02/2022,1986.06,GBP,Debit Card,Pending
3530,1365,01/08/2022,4559.21,EUR,Credit Card,Completed
3531,1498,28/04/2023,4322.74,EUR,Bank Transfer,Failed
3532,1734,14/05/2022,3126.46,USD,Debit Card,Completed
3533,495,28/11/2022,3741.53,EUR,Credit Card,Completed
3534,121,08/06/2025,2283.25,GBP,Debit Card,Pending
3535,561,26/02/2023,4120.81,GBP,Bank Transfer,Completed
3536,356,21/10/2021,3410.96,EUR,Debit Card,Completed
3537,1089,21/12/2023,604.18,GBP,Bank Transfer,Failed
3538,1098,30/04/2023,1803.79,EUR,Debit Card,Failed
3539,239,10/03/2025,785.53,USD,Bank Transfer,Completed
3540,383,17/02/2020,3719.97,USD,Debit Card,Pending
3541,1571,30/07/2021,1522.75,USD,Bank Transfer,Completed
3542,1060,07/07/2021,1090.2,EUR,Debit Card,Failed
3543,1131,17/09/2025,4896.29,EUR,Debit Card,Pending
3544,12,01/07/2021,1965.03,EUR,Debit Card,Failed
3545,844,05/10/2022,510.12,EUR,Credit Card,Failed
3546,1323,12/09/2025,2867.77,GBP,Bank Transfer,Failed
3547,49,19/10/2021,1836.5,USD,Credit Card,Pending
3548,1081,26/11/2025,4678.76,GBP,Debit Card,Completed
3549,24,06/06/2025,3396.79,GBP,Credit Card,Failed
3550,1953,27/08/2024,2784.31,GBP,Credit Card,Failed
3551,1751,14/10/2022,4294.58,USD,Bank Transfer,Completed
3552,1816,05/11/2025,947.85,USD,Credit Card,Pending
3553,1557,10/11/2024,1843.27,USD,Debit Card,Completed
3554,1964,02/11/2024,4896.85,GBP,Bank Transfer,Failed
3555,702,10/01/2022,4165.08,EUR,Bank Transfer,Completed
3556,378,19/12/2024,772.6,EUR,Bank Transfer,Pending
3557,1439,16/01/2020,780.02,USD,Debit Card,Pending
3558,1244,01/01/2021,4991.54,GBP,Debit Card,Completed
3559,1655,20/11/2021,2307.94,GBP,Debit Card,Pending
3560,1060,26/04/2022,2342.24,EUR,Credit Card,Completed
3561,1644,27/04/2023,3957.07,EUR,Bank Transfer,Failed
3562,1339,20/01/2020,1794.71,GBP,Debit Card,Pending
3563,609,30/12/2025,3650.93,EUR,Debit Card,Failed
3564,238,28/02/2023,4850.47,GBP,Bank Transfer,Failed
3565,1627,20/02/2023,4950.6,USD,Credit Card,Failed
3566,342,13/12/2023,1483.21,EUR,Debit Card,Failed
3567,1222,08/10/2020,1092.24,USD,Debit Card,Pending
3568,723,03/12/2024,2758.9,USD,Credit Card,Completed
3569,1236,27/03/2020,3528.99,EUR,Bank Transfer,Failed
3570,1723,09/10/2025,1465.2,GBP,Debit Card,Completed
3571,786,25/04/2024,3409.17,GBP,Debit Card,Completed
3572,1668,24/11/2021,1364.06,EUR,Bank Transfer,Completed
3573,399,08/06/2023,4266.29,GBP,Bank Transfer,Completed
3574,1616,09/05/2020,328.54,USD,Debit Card,Completed
3575,912,01/02/2025,1061.59,USD,Debit Card,Failed
3576,55,03/02/2022,3965.55,EUR,Debit Card,Completed
3577,1267,21/01/2025,1039.39,USD,Debit Card,Completed
3578,802,07/01/2022,675.52,GBP,Credit Card,Failed
3579,567,23/07/2023,4960.9,GBP,Credit Card,Completed
3580,340,01/06/2020,2712.77,GBP,Credit Card,Completed
3581,1468,02/03/2021,4034.54,USD,Debit Card,Pending
3582,1511,09/02/2023,3339.58,USD,Credit Card,Failed
3583,1282,07/08/2022,4685.36,EUR,Bank Transfer,Pending
3584,1374,23/07/2025,2343.75,GBP,Debit Card,Failed
3585,1702,27/07/2023,1873.53,GBP,Debit Card,Pending
3586,933,03/12/2021,3965.26,GBP,Bank Transfer,Pending
3587,78,19/02/2020,4362.7,USD,Debit Card,Completed
3588,695,13/08/2025,4453.52,EUR,Credit Card,Pending
3589,317,08/02/2023,2325.27,USD,Bank Transfer,Failed
3590,763,01/10/2022,2960.39,GBP,Credit Card,Pending
3591,799,06/12/2025,11.01,USD,Bank Transfer,Failed
3592,687,25/06/2021,949.14,GBP,Bank Transfer,Pending
3593,708,20/08/2024,751.41,EUR,Debit Card,Pending
3594,85,15/11/2021,3310.52,USD,Debit Card,Failed
3595,1023,20/09/2023,252.18,EUR,Debit Card,Completed
3596,685,02/03/2023,3085.61,USD,Debit Card,Completed
3597,1916,28/12/2024,1484.87,GBP,Bank Transfer,Pending
3598,282,16/07/2023,3029.82,USD,Credit Card,Failed
3599,1561,10/09/2022,103.06,EUR,Bank Transfer,Failed
3600,759,06/02/2025,2091.42,GBP,Debit Card,Completed
3601,405,12/02/2023,577.87,EUR,Debit Card,Failed
3602,980,04/09/2025,2657.36,GBP,Bank Transfer,Pending
3603,395,10/05/2025,3188.77,EUR,Debit Card,Pending
3604,523,11/04/2024,2932.15,EUR,Credit Card,Failed
3605,802,03/07/2021,1247.29,USD,Debit Card,Failed
3606,1973,12/04/2022,4511.46,GBP,Debit Card,Failed
3607,668,22/11/2023,3896.63,USD,Debit Card,Failed
3608,698,03/01/2021,2909.63,EUR,Debit Card,Pending
3609,1742,06/01/2024,4057.98,USD,Debit Card,Pending
3610,1024,03/07/2022,2521.15,USD,Bank Transfer,Completed
3611,669,19/09/2025,1849.76,EUR,Debit Card,Completed
3612,1805,24/03/2023,2861.37,EUR,Debit Card,Failed
3613,1690,07/05/2024,805.92,EUR,Bank Transfer,Failed
3614,1776,24/12/2025,1909.65,USD,Debit Card,Failed
3615,1760,18/04/2023,4534.95,EUR,Bank Transfer,Failed
3616,243,24/01/2023,3174.58,EUR,Credit Card,Completed
3617,526,23/09/2021,2671.18,USD,Debit Card,Failed
3618,1293,09/04/2023,1172.29,EUR,Debit Card,Pending
3619,691,07/06/2020,1941.36,GBP,Bank Transfer,Failed
3620,1690,21/04/2025,381.23,EUR,Bank Transfer,Completed
3621,1081,21/04/2020,2371.06,EUR,Credit Card,Pending
3622,1616,25/03/2025,4009.28,EUR,Credit Card,Completed
3623,33,18/09/2021,2382.08,EUR,Credit Card,Pending
3624,1510,06/03/2025,637.15,EUR,Credit Card,Failed
3625,9,29/03/2022,3020.2,EUR,Credit Card,Pending
3626,1633,16/12/2024,4331.84,GBP,Debit Card,Failed
3627,1460,28/02/2023,179.74,USD,Debit Card,Completed
3628,1544,31/07/2024,4931.88,USD,Bank Transfer,Pending
3629,936,21/01/2020,782.6,USD,Bank Transfer,Completed
3630,457,07/01/2024,3678.39,USD,Credit Card,Completed
3631,1946,21/09/2020,4703.48,USD,Bank Transfer,Failed
3632,227,08/08/2025,1797.01,EUR,Debit Card,Completed
3633,1537,26/08/2022,398.85,GBP,Debit Card,Pending
3634,723,31/12/2022,1613.55,GBP,Debit Card,Failed
3635,1632,24/03/2020,2691.93,GBP,Bank Transfer,Completed
3636,1772,23/10/2024,873.87,GBP,Bank Transfer,Completed
3637,793,07/04/2023,2841.35,USD,Debit Card,Completed
3638,1578,08/02/2022,1367.75,EUR,Bank Transfer,Failed
3639,608,26/01/2025,264.93,GBP,Credit Card,Failed
3640,77,08/08/2025,3421.93,USD,Bank Transfer,Pending
3641,946,10/04/2021,1227.29,GBP,Bank Transfer,Pending
3642,1344,29/04/2025,1976.05,GBP,Credit Card,Completed
3643,313,12/07/2024,1429.07,USD,Bank Transfer,Pending
3644,1185,25/08/2024,4225.48,USD,Debit Card,Completed
3645,89,16/02/2022,1240.49,GBP,Credit Card,Failed
3646,1570,15/06/2020,3346.16,GBP,Debit Card,Pending
3647,736,13/07/2022,4659.26,GBP,Debit Card,Failed
3648,1990,02/12/2022,3793.44,GBP,Bank Transfer,Failed
3649,1898,13/07/2024,519.58,GBP,Credit Card,Failed
3650,693,24/08/2024,475.91,USD,Debit Card,Completed
3651,1318,12/11/2023,1687.95,GBP,Bank Transfer,Pending
3652,524,19/04/2024,1475.27,USD,Debit Card,Pending
3653,110,13/09/2023,3728.61,EUR,Credit Card,Failed
3654,1786,26/01/2025,644.64,GBP,Debit Card,Completed
3655,399,27/07/2024,2608.75,EUR,Credit Card,Pending
3656,1604,20/02/2023,868.75,USD,Bank Transfer,Pending
3657,110,18/07/2023,2138.88,EUR,Bank Transfer,Completed
3658,1651,31/10/2024,2801.63,USD,Credit Card,Pending
3659,521,03/02/2020,596.42,EUR,Credit Card,Completed
3660,1423,24/12/2021,1953.9,USD,Bank Transfer,Completed
3661,220,26/10/2023,3665.95,EUR,Bank Transfer,Completed
3662,528,23/10/2025,3761.54,GBP,Bank Transfer,Completed
3663,1953,22/10/2025,1014.08,GBP,Credit Card,Completed
3664,1955,19/02/2020,2384.25,GBP,Bank Transfer,Failed
3665,731,11/01/2025,2036.59,USD,Bank Transfer,Failed
3666,1327,11/03/2023,3203.85,GBP,Bank Transfer,Pending
3667,207,18/02/2021,466.64,EUR,Credit Card,Failed
3668,758,09/01/2023,3893.57,EUR,Debit Card,Failed
3669,1309,24/02/2024,3560.85,GBP,Credit Card,Completed
3670,1370,22/07/2020,2803.55,EUR,Credit Card,Failed
3671,1577,09/03/2020,4519.21,EUR,Debit Card,Pending
3672,240,26/12/2020,3492.67,USD,Debit Card,Pending
3673,1923,10/07/2024,4058.21,USD,Credit Card,Completed
3674,690,18/10/2021,2850.69,EUR,Credit Card,Failed
3675,1346,09/12/2020,1092.91,EUR,Bank Transfer,Pending
3676,355,16/07/2022,3426.26,USD,Credit Card,Completed
3677,105,07/09/2023,2342.96,EUR,Bank Transfer,Pending
3678,962,10/06/2021,2945.28,USD,Debit Card,Failed
3679,931,30/04/2025,3333.8,USD,Credit Card,Completed
3680,1030,31/03/2025,3815.35,USD,Debit Card,Completed
3681,1969,05/10/2023,461.09,EUR,Debit Card,Failed
3682,1710,23/08/2022,102.08,USD,Credit Card,Failed
3683,1359,04/08/2020,689.65,GBP,Debit Card,Pending
3684,692,22/09/2021,3635.46,USD,Debit Card,Failed
3685,1252,14/03/2023,3356.56,GBP,Bank Transfer,Pending
3686,654,26/01/2021,2572.64,GBP,Credit Card,Pending
3687,769,07/03/2022,3652.33,EUR,Debit Card,Pending
3688,165,02/01/2022,2716.8,GBP,Debit Card,Pending
3689,1248,03/05/2020,1386.73,EUR,Credit Card,Pending
3690,1875,07/06/2021,1297.46,EUR,Credit Card,Failed
3691,1159,19/10/2025,2935.01,USD,Bank Transfer,Failed
3692,1027,01/08/2023,4103.7,EUR,Debit Card,Pending
3693,1334,09/02/2024,2099.85,EUR,Bank Transfer,Completed
3694,758,16/04/2022,3072.51,EUR,Credit Card,Pending
3695,725,10/01/2021,3401.9,USD,Debit Card,Completed
3696,303,13/08/2024,1255.61,GBP,Bank Transfer,Pending
3697,21,13/09/2020,3996.06,EUR,Debit Card,Pending
3698,51,17/08/2021,3456.91,EUR,Debit Card,Failed
3699,1826,08/12/2022,816.49,USD,Debit Card,Completed
3700,1142,16/01/2024,2458.74,GBP,Credit Card,Completed
3701,973,24/05/2025,3751.2,USD,Credit Card,Failed
3702,397,27/10/2023,2177.75,USD,Debit Card,Completed
3703,1881,25/01/2023,294.94,USD,Bank Transfer,Completed
3704,685,07/09/2025,1621.7,GBP,Credit Card,Pending
3705,54,30/07/2023,2985.33,GBP,Debit Card,Failed
3706,616,10/07/2021,2964.47,USD,Credit Card,Pending
3707,1567,03/09/2022,2538.66,EUR,Credit Card,Failed
3708,1219,17/09/2020,4912.21,USD,Credit Card,Failed
3709,564,27/09/2025,1005.6,GBP,Debit Card,Pending
3710,1418,24/03/2025,3071.91,GBP,Credit Card,Completed
3711,1008,19/04/2020,3058.02,USD,Credit Card,Pending
3712,553,23/11/2023,982.51,GBP,Debit Card,Completed
3713,698,01/11/2020,3966.89,EUR,Debit Card,Failed
3714,1732,16/08/2022,506.5,USD,Debit Card,Completed
3715,1452,18/06/2024,2122.57,USD,Debit Card,Pending
3716,1972,07/03/2020,1070,EUR,Bank Transfer,Pending
3717,206,03/06/2020,965.75,GBP,Credit Card,Completed
3718,1596,07/08/2025,4270.73,EUR,Bank Transfer,Pending
3719,783,30/01/2024,2277.78,GBP,Bank Transfer,Completed
3720,1935,27/06/2020,2251.39,EUR,Credit Card,Failed
3721,113,26/01/2022,4716.1,EUR,Credit Card,Failed
3722,821,07/06/2020,424.09,GBP,Bank Transfer,Completed
3723,1840,22/03/2024,4384.86,EUR,Credit Card,Completed
3724,259,24/11/2025,1674.41,EUR,Debit Card,Completed
3725,991,13/10/2023,4002.62,USD,Bank Transfer,Failed
3726,427,10/02/2024,2342.99,EUR,Debit Card,Failed
3727,1527,15/05/2024,2602.85,EUR,Debit Card,Pending
3728,627,23/12/2025,1703.84,USD,Credit Card,Failed
3729,1835,09/09/2025,3327.69,USD,Debit Card,Failed
3730,27,13/03/2020,2786.33,GBP,Debit Card,Failed
3731,673,01/10/2023,4827.76,GBP,Debit Card,Failed
3732,1323,13/10/2020,2770.03,USD,Debit Card,Completed
3733,212,04/02/2021,2734.84,EUR,Credit Card,Completed
3734,498,13/09/2023,4019.74,GBP,Bank Transfer,Failed
3735,1753,07/04/2021,2445.36,USD,Credit Card,Failed
3736,1410,29/09/2020,424.34,GBP,Credit Card,Pending
3737,202,16/01/2023,708.46,GBP,Bank Transfer,Completed
3738,1617,21/01/2024,2060.37,USD,Bank Transfer,Pending
3739,412,11/01/2022,2437.64,GBP,Credit Card,Pending
3740,635,04/11/2023,1979.15,USD,Credit Card,Completed
3741,948,02/01/2025,987.02,EUR,Debit Card,Failed
3742,718,21/06/2025,737.42,GBP,Credit Card,Failed
3743,1673,04/01/2025,2983.17,USD,Debit Card,Completed
3744,1848,14/07/2024,2912.03,EUR,Credit Card,Pending
3745,712,08/09/2022,1632.59,USD,Bank Transfer,Pending
3746,1392,24/10/2025,1465.55,USD,Bank Transfer,Failed
3747,496,09/04/2022,1223.44,EUR,Debit Card,Failed
3748,1243,03/07/2021,4710.09,GBP,Credit Card,Completed
3749,1245,25/04/2022,4590.97,USD,Bank Transfer,Failed
3750,62,13/02/2020,1795.05,EUR,Debit Card,Pending
3751,659,28/12/2021,2599.67,USD,Credit Card,Pending
3752,1883,13/11/2022,2827.17,USD,Debit Card,Completed
3753,1198,16/02/2023,2670.93,GBP,Debit Card,Pending
3754,178,29/01/2025,1433.1,GBP,Credit Card,Failed
3755,1592,13/03/2021,329.29,GBP,Bank Transfer,Completed
3756,968,05/11/2023,4507.82,EUR,Bank Transfer,Pending
3757,1209,28/04/2024,1330.39,GBP,Bank Transfer,Completed
3758,1897,20/02/2020,2641.91,USD,Bank Transfer,Pending
3759,1660,31/05/2024,950.47,USD,Bank Transfer,Failed
3760,205,29/12/2022,4247.86,USD,Bank Transfer,Completed
3761,533,25/11/2025,1465.19,EUR,Credit Card,Pending
3762,251,14/05/2020,3534.94,USD,Credit Card,Completed
3763,1464,10/02/2021,1715.45,EUR,Debit Card,Pending
3764,1385,31/03/2024,4120.08,GBP,Bank Transfer,Completed
3765,1170,07/02/2021,308.54,GBP,Bank Transfer,Failed
3766,1143,17/06/2024,2840.97,EUR,Debit Card,Completed
3767,942,17/10/2022,4417.52,USD,Credit Card,Pending
3768,177,04/07/2023,572.44,EUR,Debit Card,Completed
3769,477,28/02/2024,1619.33,USD,Debit Card,Completed
3770,173,14/11/2023,808.46,GBP,Bank Transfer,Pending
3771,1813,18/12/2025,1469.86,EUR,Credit Card,Pending
3772,799,18/07/2022,862.8,USD,Debit Card,Pending
3773,215,26/08/2023,2221.17,GBP,Bank Transfer,Pending
3774,1406,11/05/2025,1780.9,EUR,Credit Card,Failed
